,word,width,height,left_distance,bottom_distance,right_distance,top_distance,fontname,fontsize,label
1560,efficient.,31.72655287,7.649999531,378.6809993,88.49999631,410.4075522,80.84999678,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1561,SKILLS,37.40606871,10.34999972,39.67968585,131.9999945,77.08575455,121.6499948,CAAAAA+MerriweatherLight18pt-Regular,10.34999972,4
1562,Customer,35.68370948,7.649999531,39.67968585,148.4999938,75.36339533,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1563,Relationship,46.37431211,7.649999531,77.17007123,148.4999938,123.5443833,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1564,Management:,50.7806041,7.649999531,125.3495469,148.4999938,176.130151,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1565,Great,19.66247332,7.649999531,177.9386255,148.4999938,197.6010989,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1566,at,7.013902869,7.649999531,199.4083358,148.4999938,206.4222387,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1567,building,30.85751483,7.649999531,208.2294757,148.4999938,239.0869905,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1568,proper,24.66925224,7.649999531,240.8922398,148.4999938,265.5614921,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1569,relationships,48.11685557,7.649999531,267.3681679,148.4999938,315.4850235,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1570,and,13.76490147,7.649999531,317.2913226,148.4999938,331.056224,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1571,maintaining,45.87941818,7.649999531,332.8615123,148.4999938,378.7409305,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1572,rapport,27.8425153,7.649999531,380.5461569,148.4999938,408.3886722,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1573,for,10.65406268,7.649999531,410.1959206,148.4999938,420.8499833,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1574,positive,29.046084,7.649999531,422.6566591,148.4999938,451.7027431,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1575,customer,34.65735778,7.649999531,453.5087391,148.4999938,488.1660969,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1576,interaction,40.56589071,7.649999531,489.9727727,148.4999938,530.5386634,140.8499943,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1577,POS,15.01642769,7.649999531,39.67968585,167.999993,54.69611354,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1578,Expertise:,37.12956554,7.649999531,56.5014587,167.999993,93.63102424,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1579,Great,19.66247332,7.649999531,95.43949882,167.999993,115.1019721,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1580,at,7.013902869,7.649999531,116.9092091,167.999993,123.923112,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1581,using,20.51155266,7.649999531,125.730349,167.999993,146.2419017,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1582,POS,15.01642769,7.649999531,148.0471396,167.999993,163.0635672,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1583,systems,29.97125313,7.649999531,164.8689124,167.999993,194.8401655,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1584,efficiently,37.26110201,7.649999531,196.6464646,167.999993,233.9075666,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1585,and,13.76490147,7.649999531,235.7130332,167.999993,249.4779346,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1586,handling,33.32714968,7.649999531,251.2832,167.999993,284.6103497,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1587,transactions.,48.10964264,7.649999531,286.4155761,167.999993,334.5252187,160.3499935,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1588,Adaptability:,46.96521266,7.649999531,39.67968585,186.7499922,86.6448985,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1589,Excellent,33.70649056,7.649999531,88.45337309,186.7499922,122.1598636,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1590,performance,47.4867266,7.649999531,123.9671006,186.7499922,171.4538272,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1591,in,7.536526514,7.649999531,173.2598462,186.7499922,180.7963727,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1592,dynamic,32.06324454,7.649999531,182.6010743,186.7499922,214.6643188,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1593,environments,51.70249547,7.649999531,216.4704805,186.7499922,268.172976,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1594,by,8.976584117,7.649999531,269.9792751,186.7499922,278.9558592,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1595,adapting,32.63892488,7.649999531,280.7613257,186.7499922,313.4002506,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1596,to,7.289481237,7.649999531,315.2054999,186.7499922,322.4949812,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1597,changing,34.65972255,7.649999531,324.3004168,186.7499922,358.9601393,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1598,demands,33.78596934,7.649999531,360.7653657,186.7499922,394.5513351,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1599,and,13.76492435,7.649999531,396.3576342,186.7499922,410.1225585,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1600,priorities.,36.01278049,7.649999531,411.9278239,186.7499922,447.9406044,179.0999927,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1601,Team,20.73352279,7.649999531,39.67968585,206.2499914,60.41320864,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1602,Collaboration:,51.55089434,7.649999531,62.21485256,206.2499914,113.7657469,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1603,Strong,24.78251051,7.649999531,115.5742215,206.2499914,140.356732,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1604,team,18.50137566,7.649999531,142.1619699,206.2499914,160.6633456,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1605,player;,24.67818809,7.649999531,162.4649895,206.2499914,187.1431776,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1606,excellent,32.78908639,7.649999531,188.9516522,206.2499914,221.7407385,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1607,at,7.013902869,7.649999531,223.5479755,206.2499914,230.5618784,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1608,mentoring,39.27448376,7.649999531,232.3691154,206.2499914,271.6435992,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1609,colleagues,38.21153676,7.649999531,273.4488256,206.2499914,311.6603623,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1610,and,13.76492435,7.649999531,313.4666614,206.2499914,327.2315858,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1611,contributing,46.46558456,7.649999531,329.0368511,206.2499914,375.5024357,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1612,to,7.289504187,7.649999531,377.3076621,206.2499914,384.5971663,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1613,a,4.100399913,7.649999531,386.4026019,206.2499914,390.5030018,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1614,positive,29.046084,7.649999531,392.3088746,206.2499914,421.3549585,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1615,work,18.94841661,7.649999531,423.1609774,206.2499914,442.1093941,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1616,environment.,49.85253216,7.649999531,443.9143792,206.2499914,493.7669114,198.5999919,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1617,JOHN,87.489936,30.024,221.33,58.534296,308.819936,28.510296,BCDFEE+BaskOldFace,30.024,1
1618,DOE,70.226136,30.024,320.169008,58.534296,390.395144,28.510296,BCDFEE+BaskOldFace,30.024,1
1619,AEROSPACE,75.60636,9.96,192.77,77.75432,268.37636,67.79432,BCDGEE+Gulim,9.96,0
1620,ENGINEERING,87.01056,9.96,275.687,77.75432,362.69756,67.79432,BCDGEE+Gulim,9.96,0
1621,STUDENT,57.57876,9.96,370.0082,77.75432,427.58696,67.79432,BCDGEE+Gulim,9.96,0
1622,EDUCATION,57.42936,9.96,24.12,521.71432,81.54936,511.75432,BCDEEE+Gulim,9.96,2
1623,BACHELOR’S,63.25596,9.96,24.12,540.79432,87.37596,530.83432,BCDHEE+Gulim,9.96,0
1624,DEGREE,40.15872,9.96,90.79224,540.79432,130.95096,530.83432,BCDHEE+Gulim,9.96,0
1625,Aerospace,44.676,9,24.12,552.658,68.796,543.658,BCDEEE+Gulim,9,0
1626,Engineering,49.923,9,71.856,552.658,121.779,543.658,BCDEEE+Gulim,9,0
1627,(Honors),36.972,9,124.731,552.658,161.703,543.658,BCDEEE+Gulim,9,0
1628,GPA:,21.474,9,24.12,564.298,45.594,555.298,BCDEEE+Gulim,9,0
1629,3.9,13.338,9,48.591,564.298,61.929,555.298,BCDEEE+Gulim,9,0
1630,RMIT,20.979,9,24.12,576.058,45.099,567.058,BCDEEE+Gulim,9,0
1631,University,40.599,9,48.12,576.058,88.719,567.058,BCDEEE+Gulim,9,0
1632,2022,20.646,9,24.12,587.698,44.766,578.698,BCDEEE+Gulim,9,0
1633,–,4.5,9,47.76,587.698,52.26,578.698,BCDHEE+Gulim,9,0
1634,2026,20.646,9,55.344,587.698,75.99,578.698,BCDEEE+Gulim,9,0
1635,(expected),45.459,9,78.984,587.698,124.443,578.698,BCDEEE+Gulim,9,0
1636,BACHELOR’S,63.25596,9.96,24.12,618.31432,87.37596,608.35432,BCDHEE+Gulim,9.96,0
1637,DEGREE,40.15872,9.96,90.79224,618.31432,130.95096,608.35432,BCDHEE+Gulim,9.96,0
1638,Business,37.926,9,24.12,630.178,62.046,621.178,BCDEEE+Gulim,9,0
1639,Management,54.144,9,64.998,630.178,119.142,621.178,BCDEEE+Gulim,9,0
1640,(Honors),36.972,9,122.193,630.178,159.165,621.178,BCDEEE+Gulim,9,0
1641,GPA:,21.474,9,24.12,641.818,45.594,632.818,BCDEEE+Gulim,9,0
1642,3.9,13.338,9,48.591,641.818,61.929,632.818,BCDEEE+Gulim,9,0
1643,RMIT,20.979,9,24.12,653.578,45.099,644.578,BCDEEE+Gulim,9,0
1644,University,40.599,9,48.12,653.578,88.719,644.578,BCDEEE+Gulim,9,0
1645,2022,20.646,9,24.12,665.218,44.766,656.218,BCDEEE+Gulim,9,0
1646,–,4.5,9,47.76,665.218,52.26,656.218,BCDHEE+Gulim,9,0
1647,2026,20.646,9,55.344,665.218,75.99,656.218,BCDEEE+Gulim,9,0
1648,(expected),45.459,9,78.984,665.218,124.443,656.218,BCDEEE+Gulim,9,0
1649,SECONDARY,60.91536,9.96,24.12,695.85432,85.03536,685.89432,BCDEEE+Gulim,9.96,0
1650,EDUCATION,57.3198,9.96,88.40184,695.85432,145.72164,685.89432,BCDEEE+Gulim,9.96,0
1651,VCE,19.41204,9.96,149.3,695.85432,168.71204,685.89432,BCDEEE+Gulim,9.96,0
1652,ATAR:,28.635,9.96,24.12,708.81432,52.755,698.85432,BCDEEE+Gulim,9.96,0
1653,94.25,26.30436,9.96,56.12148,708.81432,82.42584,698.85432,BCDEEE+Gulim,9.96,0
1654,St,8.568,9,24.12,720.678,32.688,711.678,BCDEEE+Gulim,9,0
1655,Helena,29.16,9,35.739,720.678,64.899,711.678,BCDEEE+Gulim,9,0
1656,Secondary,44.667,9,67.752,720.678,112.419,711.678,BCDEEE+Gulim,9,0
1657,College,31.617,9,115.47,720.678,147.087,711.678,BCDEEE+Gulim,9,0
1658,2021,20.646,9,24.12,732.438,44.766,723.438,BCDEEE+Gulim,9,0
1659,FIRST,27.38004,9.96,24.12,751.29432,51.50004,741.33432,BCDEEE+Gulim,9.96,0
1660,AID,16.30452,9.96,54.80676,751.29432,71.11128,741.33432,BCDEEE+Gulim,9.96,0
1661,HLTOID011,48.096,9,24.12,763.158,72.216,754.158,BCDEEE+Gulim,9,0
1662,FIRST,24.669,9,75.213,763.158,99.882,754.158,BCDEEE+Gulim,9,0
1663,AID,14.661,9,102.915,763.158,117.576,754.158,BCDEEE+Gulim,9,0
1664,TRAINING,41.346,9,120.573,763.158,161.919,754.158,BCDEEE+Gulim,9,0
1665,2023,20.646,9,24.12,774.918,44.766,765.918,BCDEEE+Gulim,9,0
1666,EXPERIENCE,88.248,12,196.73,212.528,284.978,200.528,BCDFEE+BaskOldFace,12,3
1667,RMIT,23.406,9.96,196.73,233.06432,220.136,223.10432,BCDEEE+Gulim,9.96,0
1668,UAS,19.85028,9.96,223.44272,233.06432,243.293,223.10432,BCDEEE+Gulim,9.96,0
1669,CLUB,26.42388,9.96,246.68936,233.06432,273.11324,223.10432,BCDEEE+Gulim,9.96,0
1670,(RUSART),46.55304,9.96,276.42992,233.06432,322.98296,223.10432,BCDEEE+Gulim,9.96,0
1671,LEADER,38.28624,9.96,326.43908,233.06432,364.72532,223.10432,BCDEEE+Gulim,9.96,0
1672,JUN,19.08204,9.96,477.7,233.06432,496.78204,223.10432,BCDEEE+Gulim,9.96,0
1673,2025,23.01708,9.96,500.14,233.06432,523.15708,223.10432,BCDEEE+Gulim,9.96,0
1674,–,4.98,9.96,523.2,233.06432,528.18,223.10432,BCDHEE+Gulim,9.96,0
1675,PRESENT,44.64072,9.96,531.6,233.06432,576.24072,223.10432,BCDEEE+Gulim,9.96,0
1676,Deputy,36.008388,9.96,196.2586071,246.26432,232.2669951,236.30432,BCDEEE+Gulim,9.96,0
1677,Safety,32.402868,9.96,232.3436871,246.26432,264.7465551,236.30432,BCDEEE+Gulim,9.96,0
1678,Officer,34.823148,9.96,264.8232471,246.26432,299.6463951,236.30432,BCDEEE+Gulim,9.96,0
1679,-,2.988,9,214.73,262.562,217.718,253.562,BCDIEE+CenturyGothic,9,0
1680,Conducted,46.323,9,232.73,261.968,279.053,252.968,BCDEEE+Gulim,9,0
1681,risk,14.346,9,282.005,261.968,296.351,252.968,BCDEEE+Gulim,9,0
1682,assessments,54.72,9,299.402,261.968,354.122,252.968,BCDEEE+Gulim,9,0
1683,for,11.511,9,356.957,261.968,368.468,252.968,BCDEEE+Gulim,9,0
1684,new,17.172,9,371.465,261.968,388.637,252.968,BCDEEE+Gulim,9,0
1685,workshop,40.383,9,391.607,261.968,431.99,252.968,BCDEEE+Gulim,9,0
1686,equipment,44.181,9,434.915,261.968,479.096,252.968,BCDEEE+Gulim,9,0
1687,-,2.988,9,214.73,275.282,217.718,266.282,BCDIEE+CenturyGothic,9,0
1688,Conduct,35.667,9,232.73,274.688,268.397,265.688,BCDEEE+Gulim,9,0
1689,Safety,26.199,9,271.457,274.688,297.656,265.688,BCDEEE+Gulim,9,0
1690,Orientation,45.873,9,300.707,274.688,346.58,265.688,BCDEEE+Gulim,9,0
1691,for,11.403,9,349.631,274.688,361.034,265.688,BCDEEE+Gulim,9,0
1692,new,17.172,9,364.031,274.688,381.203,265.688,BCDEEE+Gulim,9,0
1693,club,17.802,9,384.173,274.688,401.975,265.688,BCDEEE+Gulim,9,0
1694,members,39.006,9,404.936,274.688,443.942,265.688,BCDEEE+Gulim,9,0
1695,around,29.196,9,446.894,274.688,476.09,265.688,BCDEEE+Gulim,9,0
1696,the,13.113,9,479.042,274.688,492.155,265.688,BCDEEE+Gulim,9,0
1697,workshop,40.383,9,495.224,274.688,535.607,265.688,BCDEEE+Gulim,9,0
1698,-,2.988,9,214.73,287.882,217.718,278.882,BCDIEE+CenturyGothic,9,0
1699,A,5.814,9,232.73,287.288,238.544,278.288,BCDEEE+Gulim,9,0
1700,member,34.281,9,241.487,287.288,275.768,278.288,BCDEEE+Gulim,9,0
1701,of,8.487,9,278.765,287.288,287.252,278.288,BCDEEE+Gulim,9,0
1702,the,13.005,9,290.285,287.288,303.29,278.288,BCDEEE+Gulim,9,0
1703,RMIT,20.979,9,306.359,287.288,327.338,278.288,BCDEEE+Gulim,9,0
1704,International,51.498,9,330.335,287.288,381.833,278.288,BCDEEE+Gulim,9,0
1705,AIAA,19.845,9,384.794,287.288,404.639,278.288,BCDEEE+Gulim,9,0
1706,UAS,17.82,9,407.582,287.288,425.402,278.288,BCDEEE+Gulim,9,0
1707,Competition,50.904,9,428.453,287.288,479.357,278.288,BCDEEE+Gulim,9,0
1708,Team,23.094,9,482.408,287.288,505.502,278.288,BCDEEE+Gulim,9,0
1709,RETAIL,33.34608,9.96,196.73,306.98432,230.07608,297.02432,BCDEEE+Gulim,9.96,0
1710,WORKER,42.48936,9.96,233.54216,306.98432,276.03152,297.02432,BCDEEE+Gulim,9.96,0
1711,JUN,19.08204,9.96,477.7,306.98432,496.78204,297.02432,BCDEEE+Gulim,9.96,0
1712,2019,23.01708,9.96,500.14,306.98432,523.15708,297.02432,BCDEEE+Gulim,9.96,0
1713,–,4.98,9.96,523.2,306.98432,528.18,297.02432,BCDHEE+Gulim,9.96,0
1714,PRESENT,44.64072,9.96,531.6,306.98432,576.24072,297.02432,BCDEEE+Gulim,9.96,0
1715,Coles,29.663868,9.96,196.2586071,320.18432,225.9224751,310.22432,BCDEEE+Gulim,9.96,0
1716,-,2.988,9,214.73,336.482,217.718,327.482,BCDIEE+CenturyGothic,9,0
1717,Over,19.647,9,232.73,335.888,252.377,326.888,BCDEEE+Gulim,9,0
1718,6,5.166,9,255.374,335.888,260.54,326.888,BCDEEE+Gulim,9,0
1719,years,22.464,9,263.42,335.888,285.884,326.888,BCDEEE+Gulim,9,0
1720,at,7.884,9,288.836,335.888,296.72,326.888,BCDEEE+Gulim,9,0
1721,Eltham,28.386,9,299.744,335.888,328.13,326.888,BCDEEE+Gulim,9,0
1722,Coles,23.796,9,331.172,335.888,354.968,326.888,BCDEEE+Gulim,9,0
1723,"Deli,",18.855,9,357.92,335.888,376.775,326.888,BCDEEE+Gulim,9,0
1724,working,32.535,9,379.772,335.888,412.307,326.888,BCDEEE+Gulim,9,0
1725,with,16.893,9,415.259,335.888,432.152,326.888,BCDEEE+Gulim,9,0
1726,a,5.067,9,435.149,335.888,440.216,326.888,BCDEEE+Gulim,9,0
1727,customer,39.204,9,443.213,335.888,482.417,326.888,BCDEEE+Gulim,9,0
1728,service,29.808,9,485.414,335.888,515.222,326.888,BCDEEE+Gulim,9,0
1729,focus,23.553,9,518.156,335.888,541.709,326.888,BCDEEE+Gulim,9,0
1730,in,7.389,9,544.661,335.888,552.05,326.888,BCDEEE+Gulim,9,0
1731,a,5.067,9,555.092,335.888,560.159,326.888,BCDEEE+Gulim,9,0
1732,team,20.808,9,232.73,348.608,253.538,339.608,BCDEEE+Gulim,9,0
1733,environment.,54.675,9,256.463,348.608,311.138,339.608,BCDEEE+Gulim,9,0
1734,-,2.988,9,214.73,361.802,217.718,352.802,BCDIEE+CenturyGothic,9,0
1735,Assisting,37.818,9,232.73,361.208,270.548,352.208,BCDEEE+Gulim,9,0
1736,with,16.893,9,273.5,361.208,290.393,352.208,BCDEEE+Gulim,9,0
1737,on-the-job,48.165,9,293.47,361.208,341.635,352.208,BCDEEE+Gulim,9,0
1738,training,31.104,9,344.59,361.208,375.694,352.208,BCDEEE+Gulim,9,0
1739,for,11.511,9,378.646,361.208,390.157,352.208,BCDEEE+Gulim,9,0
1740,new,17.172,9,393.154,361.208,410.326,352.208,BCDEEE+Gulim,9,0
1741,"staff,",21.708,9,413.296,361.208,435.004,352.208,BCDEEE+Gulim,9,0
1742,particularly,45.405,9,438.001,361.208,483.406,352.208,BCDEEE+Gulim,9,0
1743,closing,30.159,9,486.457,361.208,516.616,352.208,BCDEEE+Gulim,9,0
1744,shifts,22.707,9,519.568,361.208,542.275,352.208,BCDEEE+Gulim,9,0
1745,where,25.137,9,545.227,361.208,570.364,352.208,BCDEEE+Gulim,9,0
1746,there,21.168,9,232.73,373.828,253.898,364.828,BCDEEE+Gulim,9,0
1747,is,6.894,9,256.94,373.828,263.834,364.828,BCDEEE+Gulim,9,0
1748,little,17.091,9,266.777,373.828,283.868,364.828,BCDEEE+Gulim,9,0
1749,involvement,49.824,9,286.91,373.828,336.734,364.828,BCDEEE+Gulim,9,0
1750,from,19.143,9,339.785,373.828,358.928,364.828,BCDEEE+Gulim,9,0
1751,department,47.781,9,361.97,373.828,409.751,364.828,BCDEEE+Gulim,9,0
1752,managers.,44.379,9,412.685,373.828,457.064,364.828,BCDEEE+Gulim,9,0
1753,-,2.988,9,214.73,387.022,217.718,378.022,BCDIEE+CenturyGothic,9,0
1754,Selected,36.594,9,232.73,386.428,269.324,377.428,BCDEEE+Gulim,9,0
1755,to,8.316,9,272.276,386.428,280.592,377.428,BCDEEE+Gulim,9,0
1756,represent,39.519,9,283.544,386.428,323.063,377.428,BCDEEE+Gulim,9,0
1757,the,13.113,9,325.997,386.428,339.11,377.428,BCDEEE+Gulim,9,0
1758,store,20.934,9,342.179,386.428,363.113,377.428,BCDEEE+Gulim,9,0
1759,at,7.857,9,366.31,386.428,374.167,377.428,BCDEEE+Gulim,9,0
1760,regional,33.507,9,377.218,386.428,410.725,377.428,BCDEEE+Gulim,9,0
1761,inter-store,45.051,9,413.74,386.428,458.791,377.428,BCDEEE+Gulim,9,0
1762,consultation.,54.207,9,461.86,386.428,516.067,377.428,BCDEEE+Gulim,9,0
1763,CHURCH,42.75828,9.96,196.73,406.24432,239.48828,396.28432,BCDEEE+Gulim,9.96,0
1764,VOLUNTEER,58.18632,9.96,242.87468,406.24432,301.061,396.28432,BCDEEE+Gulim,9.96,0
1765,JAN,18.46584,9.96,474.94,406.24432,493.40584,396.28432,BCDEEE+Gulim,9.96,0
1766,2021,23.04468,9.96,496.7524,406.24432,519.79708,396.28432,BCDEEE+Gulim,9.96,0
1767,–,4.98,9.96,523.2,406.24432,528.18,396.28432,BCDHEE+Gulim,9.96,0
1768,PRESENT,44.65068,9.96,531.6,406.24432,576.25068,396.28432,BCDEEE+Gulim,9.96,0
1769,St,12.791628,9.96,196.2586071,419.32432,209.0502351,409.36432,BCDHEE+Gulim,9.96,0
1770,John’s,34.315188,9.96,209.0870871,419.32432,243.4022751,409.36432,BCDHEE+Gulim,9.96,0
1771,Anglican,43.388748,9.96,243.4988871,419.32432,286.8876351,409.36432,BCDHEE+Gulim,9.96,0
1772,Church,36.705588,9.96,286.8846471,419.32432,323.5902351,409.36432,BCDHEE+Gulim,9.96,0
1773,-,2.988,9,214.73,435.742,217.718,426.742,BCDIEE+CenturyGothic,9,0
1774,Audio,23.922,9,232.73,435.148,256.652,426.148,BCDEEE+Gulim,9,0
